bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
고흥승원팰리체더퍼스트아파트,전남 고흥군 고흥읍 남계리 1044,36298994,34.6053855,127.2792649,,,부동산 > 주거시설 > 아파트,아파트
미래아파트,전남 고흥군 고흥읍 서문리 255-1,17127338,34.60919309,127.2785123,,,부동산 > 주거시설 > 아파트,아파트
고흥중해마루힐아파트,전남 고흥군 고흥읍 행정리 237,1490310192,34.61193829,127.279555,,,부동산 > 주거시설 > 아파트,아파트
고흥제이아트아파트,전남 고흥군 고흥읍 등암리 1681,1167668268,34.60540813,127.2772491,,,부동산 > 주거시설 > 아파트,아파트
고흥남계LH1BL아파트,전남 고흥군 고흥읍 등암리 1680,1701270373,34.60621884,127.277508,,,부동산 > 주거시설 > 아파트,아파트
영진맨션,전남 고흥군 고흥읍 등암리 171-6,67660349,34.59720034,127.2753414,,,부동산 > 주거시설 > 아파트,아파트
행정아파트,전남 고흥군 고흥읍 행정리 153,11313672,34.61376787,127.2797018,,,부동산 > 주거시설 > 아파트,아파트
고흥승원팰리체2차아파트 (예정),전남 고흥군 고흥읍 남계리 1043,580929356,34.60614242,127.2793928,,,부동산 > 주거시설 > 아파트,아파트
편안누리아파트,전남 고흥군 고흥읍 서문리 218-19,101140636,34.60795345,127.2805523,,,부동산 > 주거시설 > 아파트,아파트
모아하이빌아파트,전남 고흥군 고흥읍 서문리 216-4,27161016,34.6076325,127.2782061,,,부동산 > 주거시설 > 아파트,아파트
중앙하이츠아파트,전남 고흥군 고흥읍 서문리 219-79,24544801,34.60707137,127.282321,,,부동산 > 주거시설 > 아파트,아파트
고흥남계주공아파트,전남 고흥군 고흥읍 남계리 647-4,14922580,34.606489,127.2907836,,,부동산 > 주거시설 > 아파트,아파트
새부강빌아파트,전남 고흥군 고흥읍 남계리 648-2,17113228,34.60751756,127.2888771,,,부동산 > 주거시설 > 아파트,아파트
장미타워2차아파트,전남 고흥군 고흥읍 남계리 409-1,17124324,34.61303595,127.2882028,,,부동산 > 주거시설 > 아파트,아파트
부강아파트,전남 고흥군 고흥읍 남계리 717-7,23927700,34.60649761,127.2886773,,,부동산 > 주거시설 > 아파트,아파트
드림타운아파트,전남 고흥군 고흥읍 남계리 537-1,488480118,34.60996772,127.2865611,,,부동산 > 주거시설 > 아파트,아파트
신계타운아파트,전남 고흥군 고흥읍 남계리 411,25967944,34.61250582,127.2882402,,,부동산 > 주거시설 > 아파트,아파트
장미1차아파트,전남 고흥군 고흥읍 남계리 332-3,11163567,34.61301441,127.2896855,,,부동산 > 주거시설 > 아파트,아파트
대영베스트아파트,전남 고흥군 고흥읍 남계리 717-1,25131316,34.60673346,127.2880502,,,부동산 > 주거시설 > 아파트,아파트
에이스뷰아파트,전남 고흥군 고흥읍 호형리 1232,17115147,34.60583235,127.2924603,,,부동산 > 주거시설 > 아파트,아파트
한성아파트,전남 고흥군 고흥읍 남계리 659-3,23937490,34.60898271,127.2883632,,,부동산 > 주거시설 > 아파트,아파트
모아맨션,전남 고흥군 고흥읍 호형리 1232-2,17115113,34.60559074,127.2924725,,,부동산 > 주거시설 > 아파트,아파트
푸르밸리아파트,전남 고흥군 고흥읍 남계리 1029,25967943,34.61656176,127.2926266,,,부동산 > 주거시설 > 아파트,아파트
해피마을아파트,전남 고흥군 고흥읍 호형리 1227-1,25967947,34.60531412,127.2920442,,,부동산 > 주거시설 > 아파트,아파트
궁전아파트,전남 해남군 문내면 동외리 919-8,1380432182,34.59638598,126.3103392,,,부동산 > 주거시설 > 아파트,아파트
성화대학원룸아파트,전남 강진군 성전면 월평리 산 224,23944351,34.69060033,126.7079447,,,부동산 > 주거시설 > 아파트,아파트
뉴캐슬아파트,전남 강진군 강진읍 서성리 84-1,952680251,34.63813981,126.7622947,,,부동산 > 주거시설 > 아파트,아파트
강진남양휴튼1단지아파트,전남 강진군 강진읍 서성리 596,754905619,34.63960103,126.7627519,,,부동산 > 주거시설 > 아파트,아파트
씨앤에스후레쉬빌3차아파트,전남 강진군 강진읍 서성리 234,12789476,34.64022495,126.7628166,,,부동산 > 주거시설 > 아파트,아파트
건우2차아파트,전남 강진군 강진읍 서성리 95,17127137,34.63722216,126.7632222,,,부동산 > 주거시설 > 아파트,아파트
대라수아파트,전남 강진군 강진읍 서성리 80-1,23817139,34.63950567,126.7619243,,,부동산 > 주거시설 > 아파트,아파트
건우1차아파트,전남 강진군 강진읍 서성리 67-1,27466026,34.63749185,126.7619203,,,부동산 > 주거시설 > 아파트,아파트
강진동성행복주택아파트 (2022년10월예정),전남 강진군 강진읍 동성리 231-1,1803204598,34.64284312,126.7744351,,,부동산 > 주거시설 > 아파트,아파트
대동맨션,전남 강진군 강진읍 서성리 58-1,12812365,34.63666034,126.7635728,,,부동산 > 주거시설 > 아파트,아파트
강진남양휴튼2단지아파트,전남 강진군 강진읍 서성리 597,542220386,34.63919788,126.7631075,,,부동산 > 주거시설 > 아파트,아파트
씨앤에스후레쉬빌2차아파트,전남 강진군 강진읍 서성리 97,12789568,34.63797047,126.7637512,,,부동산 > 주거시설 > 아파트,아파트
금호아파트,전남 강진군 강진읍 평동리 231-2,11316160,34.63764101,126.7672738,,,부동산 > 주거시설 > 아파트,아파트
한전사원아파트,전남 강진군 강진읍 서성리 84-3,27064139,34.63824576,126.7630011,,,부동산 > 주거시설 > 아파트,아파트
미림아파트,전남 강진군 강진읍 서성리 167-3,20085474,34.63986424,126.7664867,,,부동산 > 주거시설 > 아파트,아파트
더브이베르가아파트,전남 강진군 강진읍 서성리 210,1617086757,34.63995349,126.764148,,,부동산 > 주거시설 > 아파트,아파트
씨앤에스후레쉬빌1차아파트,전남 강진군 강진읍 서성리 96-8,1223932644,34.63749296,126.7638812,,,부동산 > 주거시설 > 아파트,아파트
대아아파트,전남 강진군 강진읍 평동리 244-1,23943177,34.63543128,126.7657008,,,부동산 > 주거시설 > 아파트,아파트
이에스아뜨리움아파트,전남 강진군 강진읍 평동리 340,26634417,34.63270189,126.7710032,,,부동산 > 주거시설 > 아파트,아파트
강진코아루블루핀아파트,전남 강진군 군동면 호계리 1295,565267583,34.64185819,126.7830695,,,부동산 > 주거시설 > 아파트,아파트
탐진아파트,전남 강진군 강진읍 동성리 199-6,11225861,34.64032753,126.775093,,,부동산 > 주거시설 > 아파트,아파트
탑클래스아파트,전남 강진군 강진읍 남성리 26-4,19852375,34.63840679,126.7718132,,,부동산 > 주거시설 > 아파트,아파트
강진중흥파크S클래스빌아파트,전남 강진군 군동면 호계리 888-1,11152595,34.64224777,126.7841756,,,부동산 > 주거시설 > 아파트,아파트
교직원아파트,전남 강진군 강진읍 동성리 5-1,11036160,34.64234983,126.7787523,,,부동산 > 주거시설 > 아파트,아파트
의료원아파트,전남 강진군 강진읍 서성리 68,321905931,34.63748412,126.7611928,,,"부동산 > 주거시설 > 빌라,연립주택",아파트
후레쉬빌2차아파트 지상주차장,전남 강진군 강진읍 서성리 97,1530329536,34.63780778,126.7639927,주차장,PK6,"교통,수송 > 교통시설 > 주차장",아파트
