bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
한일장신대학교 주차장,전북 완주군 상관면 신리 692-3,17571079,35.76383707,127.2063301,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
한일장신대학교 도서관,전북 완주군 상관면 신리 694-1,17563176,35.7627509,127.2069376,,,"교육,학문 > 학습시설 > 도서관",대학교
한일장신대학교 전기차충전소,전북 완주군 상관면 신리 694-1,942614459,35.7645477,127.2055479,,,"교통,수송 > 자동차 > 전기자동차 충전소",대학교
한일장신대학교 학생회관,전북 완주군 상관면 신리 694-1,17566800,35.76303839,127.2074692,,,"교육,학문 > 학교부속시설",대학교
한일장신대학교 NGO정책대학원,전북 완주군 상관면 신리 694-1,23712652,35.7639236,127.2063214,,,"교육,학문 > 학교 > 대학원",대학교
한일장신대학교 진리관,전북 완주군 상관면 신리 694-1,17565702,35.76343912,127.2071385,,,"교육,학문 > 학교부속시설",대학교
한일장신대학교 사랑관,전북 완주군 상관면 신리 936-2,17571506,35.76342745,127.2055328,,,"교육,학문 > 학교부속시설",대학교
한일장신대학교 벧엘관,전북 완주군 상관면 신리 694-1,17568327,35.76461886,127.206624,,,"교육,학문 > 학교부속시설",대학교
한일장신대학교 기독교사회복지대학원,전북 완주군 상관면 신리 694-1,23712653,35.76342749,127.2055107,,,"교육,학문 > 학교 > 대학원",대학교
한일장신대학교 채플실,전북 완주군 상관면 신리 694-1,17559784,35.7625897,127.2063401,,,"교육,학문 > 학교부속시설",대학교
한일장신대학교 고인애기념관,전북 완주군 상관면 신리 692-1,17568488,35.76311347,127.2057355,문화시설,CT1,"문화,예술 > 문화시설 > 기념관",대학교
한일장신대학교 봉사교육관,전북 완주군 상관면 신리 692-1,11209358,35.76432816,127.205858,,,"교육,학문 > 학교부속시설",대학교
한일장신대학교 학생식당,전북 완주군 상관면 신리 694-1,8607782,35.76271488,127.2069199,음식점,FD6,음식점 > 구내식당,대학교
한일장신대학교 바울관,전북 완주군 상관면 신리 694-1,17562820,35.76318401,127.2066424,,,"교육,학문 > 학교부속시설",대학교
한일장신대학교 평화의광장,전북 완주군 상관면 신리 936-2,17571505,35.76372703,127.2053257,,,"교육,학문 > 학교부속시설",대학교
한일장신대학교 베데스다광장,전북 완주군 상관면 신리 694-1,17562819,35.76293259,127.2060977,,,"교육,학문 > 학교부속시설",대학교
한일 장신대학교 아태국제신학대학원,전북 완주군 상관면 신리 694-1,23712654,35.76428496,127.205827,,,"교육,학문 > 학교 > 대학원",대학교
한일장신대학교 심리치료대학원,전북 완주군 상관면 신리 694-1,23712650,35.76427769,127.2058623,,,"교육,학문 > 학교 > 대학원",대학교
한일장신대학교 아가페광장,전북 완주군 상관면 신리 692-3,17568326,35.76444741,127.2056947,,,"교육,학문 > 학교부속시설",대학교
가야대학교 고령캠퍼스,경북 고령군 대가야읍 지산리 산 120,17385378,35.7188929,128.2503568,학교,SC4,"교육,학문 > 학교 > 대학교",대학교
가야대학교 대학본부,경북 고령군 대가야읍 지산리 산 121-1,27431924,35.71690736,128.252368,,,"교육,학문 > 학교부속시설",대학교
가야대학교 가야연수원 고령연수원,경북 고령군 대가야읍 지산리 798,1888636842,35.71889201,128.2503557,,,"교육,학문 > 교육단체 > 연수원",대학교
대학주택,경북 고령군 대가야읍 지산리 911-3,23854208,35.71350131,128.258452,,,"부동산 > 주거시설 > 빌라,연립주택",대학교
가야대학교 주차장6,경북 고령군 대가야읍 지산리 산 121-1,17569412,35.71645675,128.2509818,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
가야대학교 총학생회,경북 고령군 대가야읍 지산리 산 121-1,9649338,35.71689622,128.2523987,,,"교육,학문 > 학교부속시설",대학교
가야대학교 가야관,경북 고령군 대가야읍 지산리 산 121-1,27103429,35.71689354,128.2523103,,,"교육,학문 > 학교부속시설",대학교
