bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
충남대학교병원 발전후원회,대전 중구 대사동 640,2097872282,36.3162562163105,127.416068342741,,,"사회,공공기관 > 단체,협회",대학병원
충남대학교병원 기독교원목실,대전 중구 대사동 640,9510276,36.31668427956602,127.41684342427043,,,"문화,예술 > 종교 > 기독교 > 교회",대학병원
충남대학교병원 인공신장실,대전 중구 대사동 640,1230618512,36.3175947873356,127.417010852997,,,"의료,건강 > 병원부속시설",대학병원
충남대학교병원 장기이식센터,대전 중구 대사동 640,568724985,36.3175760610366,127.416953961337,,,"의료,건강 > 병원부속시설",대학병원
충남대학교병원 병동351,대전 중구 대사동 640,10836012,36.31757153969041,127.41695839152442,,,"의료,건강 > 병원부속시설",대학병원
충남대학교병원 천주교원목실,대전 중구 대사동 640,421541912,36.3166797271591,127.416856762682,,,"의료,건강 > 병원부속시설",대학병원
충남대학교병원 소비조합,대전 중구 대사동 640,21435258,36.3170207374015,127.415457721118,,,"금융,보험 > 금융서비스 > 협동,소비조합",대학병원
충남대학교병원 병동361,대전 중구 대사동 640,10843285,36.31756059368073,127.41699619449406,,,"의료,건강 > 병원부속시설",대학병원
가톨릭대학교 대전성모병원 아미치시아관,대전 중구 대흥동 511-2,303778045,36.3228718730939,127.421440079421,,,"부동산 > 주거시설 > 기숙사,기숙시설",대학병원
충남대학교병원 진료협력센터,대전 중구 대사동 640,1516913964,36.3171279787203,127.41571663627,,,"의료,건강 > 병원부속시설",대학병원
충남대학교병원 국제진료센터,대전 중구 대사동 640,937822112,36.3169098974732,127.415715478268,,,"의료,건강 > 병원부속시설",대학병원
가톨릭대학교 대전성모병원 심장내과,대전 중구 대흥동 520-2,817264967,36.3230985415234,127.420281995098,,,"의료,건강 > 병원부속시설",대학병원
충남대학교병원 희귀질환센터,대전 중구 대사동 640,1264570673,36.3177035948331,127.417078246697,,,"의료,건강 > 병원 > 의료센터",대학병원
가톨릭대학교 대전성모병원 교수회관,대전 중구 대흥동 524-1,26494418,36.3235782557954,127.419430399725,,,"의료,건강 > 병원부속시설",대학병원
충남대학교병원 조혈모세포이식센터,대전 중구 대사동 640,1112889175,36.3169315757073,127.415701117126,,,"의료,건강 > 병원부속시설",대학병원
충남대학교병원 지역의약품안전센터,대전 중구 대사동 640,1120107325,36.3171172732008,127.415685399731,,,"의료,건강 > 병원부속시설",대학병원
가톨릭대학교 대전성모병원 임상의학연구소,대전 중구 대흥동 517-5,18059836,36.3222435026273,127.421766331583,,,"교육,학문 > 연구소 > 의학,약학연구소",대학병원
충남대학교병원 감마나이프센터,대전 중구 대사동 640,18257610,36.316881676234566,127.41501935522851,,,"의료,건강 > 병원부속시설",대학병원
충남대학교병원 사회사업팀,대전 중구 대사동 640,1981486276,36.31725826751305,127.41452915695318,,,"의료,건강 > 의료단체",대학병원
충남대학교병원 병원체자원 공용연구시설(2022년예정),대전 중구 문화동 6,1865354025,36.3173426037217,127.413857011024,,,"의료,건강 > 병원부속시설",대학병원
대전한국병원,대전 동구 성남동 496-15,7831202,36.348309424202824,127.43574502891364,병원,HP8,"의료,건강 > 병원 > 종합병원",종합병원
